"ファネル","承認元シート","No.","レビュー状態","行種別","フェーズ","シナリオ名","管理ID","対象・入口条件","配信タイミング","媒体","推奨形式","管理名称","件名","本文（全文・編集可）","CTA文言","CTA URL／変数","付与ラベル","解除ラベル","停止・除外条件","終了条件／次シナリオ","実装メモ","画像URL（YouTube原本）","画像プレビュー（セル内）","UTAGE挿入位置","画像内テキスト","使用指示・注意"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","75","レビュー中","メッセージ","セミナー申込後","IG_20_09 申込者LINE（k6x新規）","2ciSNpYtRfnb","セミナー申込済み","イベント3日前 10:05","LINE","テキスト","REG-L03（D-3）","","【LINEメッセージ 1／text】
セミナー開催まで【あと3日】です！⏰✨

お早めにお申し込みいただいた方にのみ、
よりセミナーを充実した時間にする方法をお伝えします㊙️

以下の3点を参加前に整理しておくのがオススメです！
・今の仕事でのお悩み
・自分の得意なこと
・AIでやってみたいこと

というのも、セミナー時は常に質疑応答を受け付けております。☺️
特に最後には長い時間確保し、壁打ちの時間を用意しているので、
少しだけ質問や解消したい事を考えておくと、
私が全てお答えいたします🚀🔥

楽しみにしていてください😊","参加URLを確認する","[ZoomURL]","","","roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","次メッセージまたは状態分岐","吉本さん原案 REG-L03 の文章・絵文字を使用。配信時刻・分岐・変数は確定済みInstagram設計を優先。","","","本文直前（画像→本文→CTA）","","吉本さん原案 REG-L03 を基礎。文章・絵文字を優先し、配信時刻・分岐・変数だけ現行確定ルールへ合わせる。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","76","レビュー中","メッセージ","セミナー申込後","IG_20_09 申込者LINE（k6x新規）","DIEmmzPsfmrf","セミナー申込済み","イベント1日前 19:00","LINE","テキスト","REG-L04（D-1・明日開催）","","【LINEメッセージ 1／text】
いよいよ【明日開催】となりました！🎉

開催が近づくにつれて、
私の方もより一層気合いが入ってきました🚀🔥

📅 日時：%event_schedule%
💻 参加URL：[ZoomURL]

画面越しで%line_name%さんにお会いできるのを、
心より楽しみにしております！☺️✨","明日の参加URLを開く","[ZoomURL]","","","roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","次メッセージまたは状態分岐","吉本さん原案 REG-L04 の文章・絵文字を使用。配信時刻・分岐・変数は確定済みInstagram設計を優先。","https://drive.usercontent.google.com/download?id=1Z9VB42yiv1z89nCcPCO37reyGAPcLgtf&export=view&confirm=t","=IF(U88="""","""",IMAGE(U88))","本文直前（画像→本文→CTA）","いよいよ明日開催・AIでひとり起業攻略法","吉本さん原案 f4b7db08-16a9-43f0-aaf3-caa0cb744151.png を原寸・無加工で使用。文章・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","77","レビュー中","メッセージ","セミナー申込後","IG_20_09 申込者LINE（k6x新規）","MwJOVPgE3BV4","セミナー申込済み","イベント当日 09:05","LINE","テキスト","REG-L05（当日09:00）","","【LINEメッセージ 1／text】
%line_name%さん、いよいよ【本日開催】です！🔔

ご参加いただいたことを後悔させない内容に仕上がりました...!!
間違いなく、AIビジネスの一歩を踏み出していただくキッカケになると思います！🔥

開始時刻になりましたら、
こちらのリンクからセミナーにご参加くださいね👇✨
[ZoomURL]

お楽しみに！😊","参加URLを開く","[ZoomURL]","","","roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","次メッセージまたは状態分岐","吉本さん原案 REG-L05 の文章・絵文字を使用。配信時刻・分岐・変数は確定済みInstagram設計を優先。","https://drive.usercontent.google.com/download?id=1XtcF3PKgU1v3is1AMfU6Y2u-m4SIP4u5&export=view&confirm=t","=IF(U89="""","""",IMAGE(U89))","本文直前（画像→本文→CTA）","いよいよ本日開催・まだ申込可能・参加者限定5特典","吉本さん原案 9994c0c9-dd85-4813-9d25-adadd2687812.png を原寸・無加工で使用。文章・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","78","レビュー中","メッセージ","セミナー申込後","IG_20_09 申込者LINE（k6x新規）","HA5p8YbgmKae","セミナー申込済み","イベント3時間5分前","LINE","テキスト","REG-L06（開始3時間前）","","【LINEメッセージ 1／text】
セミナー開始まで【あと3時間】となりました！⏰

直前に慌てないように、参加用URLが問題なく開けるか、
今のうちに一度テストクリックしておくと安心です👇😊
[ZoomURL]","接続先を確認する","[ZoomURL]","","","roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","次メッセージまたは状態分岐","吉本さん原案 REG-L06 の文章・絵文字を使用。配信時刻・分岐・変数は確定済みInstagram設計を優先。","","","本文直前（画像→本文→CTA）","","吉本さん原案 REG-L06 を基礎。文章・絵文字を優先し、配信時刻・分岐・変数だけ現行確定ルールへ合わせる。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","79","レビュー中","メッセージ","セミナー申込後","IG_20_09 申込者LINE（k6x新規）","2bUCN2biSqlZ","セミナー申込済み","イベント35分前","LINE","テキスト","REG-L07（開始30分前）","","【LINEメッセージ 1／text】
セミナー開始まで【あと30分】です！⏳✨

ぜひリラックスして、お好きな飲み物を片手にご参加ください！☕️
着席が難しい場合も、
ながら聞きでも十分有意義な時間になるよう設計していますので、
ぜひお気軽に覗いてみてください🤲

▼こちらからご参加いただけます👇😊
[ZoomURL]","セミナーに参加する","[ZoomURL]","","","roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","次メッセージまたは状態分岐","吉本さん原案 REG-L07 の文章・絵文字を使用。配信時刻・分岐・変数は確定済みInstagram設計を優先。","https://drive.usercontent.google.com/download?id=1LzdwxCZo6t1L1_48Qto7ZCfEm0To2kw6&export=view&confirm=t","=IF(U91="""","""",IMAGE(U91))","本文直前（画像→本文→CTA）","いよいよ本日開催・まだ申込可能・参加者限定5特典（人物なし版）","吉本さん原案 e012febb-3b0a-4b8a-8ebb-91255149c38f.png を原寸・無加工で使用。文章・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","80","レビュー中","メッセージ","セミナー申込後","IG_20_09 申込者LINE（k6x新規）","itk1TAwfH0hB","セミナー申込済み","イベント当日 20:00","LINE","テキスト","REG-L08（開始時刻）","","【LINEメッセージ 1／text】
セミナー【ただいま開始】いたしました！🎉

途中からでも全く問題なくご参加いただけますので、
ぜひこちらからお入りくださいね👇😊
[ZoomURL]","今すぐ参加する","[ZoomURL]","","","roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","面談未実施→IG_30_再公開確認開始","吉本さん原案 REG-L08 の文章・絵文字を使用。配信時刻・分岐・変数は確定済みInstagram設計を優先。","https://drive.usercontent.google.com/download?id=1178CLZ6IuL48LtOLodOt42idmxdI649q&export=view&confirm=t","=IF(U92="""","""",IMAGE(U92))","本文直前（画像→本文→CTA）","20:00開始・AIでインスタ集客する方法・ライブ参加案内","吉本さん原案 edab37b2-5f31-4063-acc0-498b0d4d1096.png を原寸・無加工で使用。文章・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","81","レビュー中","メッセージ","セミナー申込後","IG_20_10 申込者メール（k6x新規）","Iadok2cdRNFH","セミナー申込済み","登録直後","メール","テキスト","REG-M01（申込直後メール）","[セミナー名] お申し込みありがとうございます","%line_name%さん


この度はセミナーにお申し込みいただき、
本当にありがとうございます！😊

当日の参加情報は以下の通りです👇
━━━━━━━━━━━━━━━━━━━━
【セミナー】AIでひとり起業攻略法
【日時】%event_schedule%
【参加URL】[ZoomURL]
━━━━━━━━━━━━━━━━━━━━

当日はこのメールから参加URLを開いて
ご入室いただけますので、大切に保存しておいてくださいね✨
どうぞよろしくお願いいたします！

","参加URLを保存する","","","","roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","次メッセージまたは状態分岐","吉本さん原案 REG-M01 の文章・絵文字を使用。発信者名のみ固定名称「すや」へ統一し、配信時刻・分岐・変数は確定済みInstagram設計を優先。","","","本文直前（画像→本文→CTA）","","吉本さん原案 REG-M01 を基礎。文章・絵文字を優先し、発信者名・配信時刻・分岐・変数だけ現行確定ルールへ合わせる。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","82","レビュー中","メッセージ","セミナー申込後","IG_20_10 申込者メール（k6x新規）","IG-REG-M-D7-NEW","セミナー申込済み","イベント7日前 08:00","メール","テキスト","","開催1週間前｜[セミナー名]","%line_name%さん

セミナー開催の【1週間前】となりました！🗓️

「うっかり忘れていた！」とならないように、
カレンダーへのご登録や、参加用URLの保存が
お済みか、今一度ご確認くださいね😊👇

━━━━━━━━━━━━━━━━━━━━
【日時】%event_schedule%
【参加URL】[ZoomURL]
━━━━━━━━━━━━━━━━━━━━

","参加情報を確認する","[ZoomURL]","","","roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","次メッセージまたは状態分岐","吉本さん原案 REG-L02 の文章・絵文字をメール形式へ転用。配信時刻・分岐・変数は確定済みInstagram設計を優先。","","","本文直前（画像→本文→CTA）","","吉本さん原案 REG-L02 を基礎。本文・絵文字は維持し、メールに必要な宛名・参加情報・配信停止だけ既存メール形式で補う。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","83","レビュー中","メッセージ","セミナー申込後","IG_20_10 申込者メール（k6x新規）","IG-REG-M-D3-NEW","セミナー申込済み","イベント3日前 08:00","メール","テキスト","","開催3日前｜[セミナー名]","%line_name%さん


セミナー開催まで【あと3日】です！⏰✨

お早めにお申し込みいただいた方にのみ、
よりセミナーを充実した時間にする方法をお伝えします㊙️

以下の3点を参加前に整理しておくのがオススメです！
・今の仕事でのお悩み
・自分の得意なこと
・AIでやってみたいこと

というのも、セミナー時は常に質疑応答を受け付けております。☺️
特に最後には長い時間確保し、壁打ちの時間を用意しているので、
少しだけ質問や解消したい事を考えておくと、
私が全てお答えいたします🚀🔥

楽しみにしていてください😊

━━━━━━━━━━━━━━━━━━━━
【日時】%event_schedule%
【参加URL】[ZoomURL]
━━━━━━━━━━━━━━━━━━━━

","参加URLを確認する","[ZoomURL]","","","roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","次メッセージまたは状態分岐","吉本さん原案 REG-L03 の文章・絵文字をメール形式へ転用。配信時刻・分岐・変数は確定済みInstagram設計を優先。","","","本文直前（画像→本文→CTA）","","吉本さん原案 REG-L03 を基礎。本文・絵文字は維持し、メールに必要な宛名・参加情報・配信停止だけ既存メール形式で補う。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","84","レビュー中","メッセージ","セミナー申込後","IG_20_10 申込者メール（k6x新規）","WjL2iv3dSDDl","セミナー申込済み","イベント1日前 19:00","メール","テキスト","","明日開催｜[セミナー名]","%line_name%さん


明日はいよいよセミナー開催日です！✨

━━━━━━━━━━━━━━━━━━━━
【日時】%event_schedule%
【参加URL】[ZoomURL]
━━━━━━━━━━━━━━━━━━━━

事前課題や特別な準備は一切ございません。
リラックスして受講できる静かな環境だけ
ご用意いただき、楽しみにお待ちくださいね！🍀

配信停止をご希望の方はこちら：%cancel%","明日の参加URLを確認する","","","","roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","次メッセージまたは状態分岐","吉本さん原案 REG-M02 の文章・絵文字を使用。発信者名のみ固定名称「すや」へ統一し、配信時刻・分岐・変数は確定済みInstagram設計を優先。","","","本文直前（画像→本文→CTA）","","吉本さん原案 REG-M02 を基礎。文章・絵文字を優先し、発信者名・配信時刻・分岐・変数だけ現行確定ルールへ合わせる。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","85","レビュー中","メッセージ","セミナー申込後","IG_20_10 申込者メール（k6x新規）","aJvyaQPQ29RP","セミナー申込済み","イベント1時間5分前","メール","テキスト","","1時間後に開始｜[セミナー名]","%line_name%さん

セミナー開始まで【あと1時間】となりました⏰✨

━━━━━━━━━━━━━━━━━━━━
【参加URL】[ZoomURL]
━━━━━━━━━━━━━━━━━━━━

当日は開始3分前を目安にお入りいただけますと、
スムーズにスタートできます👍

それでは、画面越しにお会いできるのを
楽しみにしております！😊

配信停止をご希望の方はこちら：%cancel%","セミナーに参加する","","","","roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","次メッセージまたは状態分岐","吉本さん原案 REG-M03 の文章・絵文字を使用。発信者名のみ固定名称「すや」へ統一し、配信時刻・分岐・変数は確定済みInstagram設計を優先。","","","本文直前（画像→本文→CTA）","","吉本さん原案 REG-M03 を基礎。文章・絵文字を優先し、発信者名・配信時刻・分岐・変数だけ現行確定ルールへ合わせる。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","86","レビュー中","メッセージ","セミナー後・面談","IG_30_参加者向け面談案内メール","IG-ATT-M01","セミナー申込済み・面談未予約","申込したセミナー開催日の翌朝06:00","メール","テキスト","ATT-M01","セミナー参加者向け｜ロードマップ作成会のご案内","件名：セミナー参加者向け｜ロードマップ作成会のご案内

【LINEメッセージ 1／text】
昨日のセミナー内容を「分かった」で終わらせず、自分の計画に変えたい方へ😊

AIひとり起業ロードマップ作成会 では、今の経験や得意なことをもとに、最初の商品と集客までの順番を30分で整理していきますね🎁

[ロードマップ作成会予約URL]

配信停止をご希望の方はこちら：%cancel%","ロードマップ作成会を予約する","[ロードマップ作成会予約URL｜予約完了ACT-RM-BOOK]","","","roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","未予約→同日最終メール","YouTube ATT-N02原文をメール形式へ転用。受付は当日23:59。","","","","",""
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","87","レビュー中","メッセージ","セミナー後・面談","IG_30_参加者向け面談案内メール","IG-ATT-M02","セミナー申込済み・面談未予約","同日22:00","メール","テキスト","ATT-M02","本日23:59でロードマップ作成会の受付終了","件名：本日23:59で受付終了です

【LINEメッセージ 1／text】
これで最後です🔥

AIひとり起業ロードマップ作成会 の受付をまもなく終了します。参加したい方は、今のうちに予約を完了してくださいね(^^)

[ロードマップ作成会予約URL]

配信停止をご希望の方はこちら：%cancel%","受付終了前に予約する","[ロードマップ作成会予約URL｜予約完了ACT-RM-BOOK]","","","roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","23:59締切→翌朝06:00 VSL","YouTube ATT-C10原文をメール形式へ転用。実際の受付締切と一致。","","","本文直前（画像→本文→CTA）","","吉本さん原案 IG-RQ-01 を基礎。本文・絵文字を維持し、メールに必要な宛名・配信停止だけ補う。VSL URLは直接記載しない。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","88","レビュー中","メッセージ","見逃し配信確認","IG_30_参加者向け面談案内","IG-ATT-N02（翌朝06:00）","セミナー申込済み・面談未予約","申込したセミナー開催日の翌朝06:00","LINE","テキスト＋ボタン","ATT-N02（翌朝06:00）","","【LINEメッセージ 1／text】
昨日のセミナー内容を「分かった」で終わらせず、自分の計画に変えたい方へ😊

AIひとり起業ロードマップ作成会 では、今の経験や得意なことをもとに、最初の商品と集客までの順番を30分で整理していきますね🎁","ロードマップ作成会を予約する","[ロードマップ作成会予約URL｜予約完了ACT-RM-BOOK]","","","roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","未予約→次メッセージ","YouTube原文をそのまま転用。受付は当日23:59で実際に閉じる。","","","本文→CTA","72時間の見逃し配信を希望しますか？","YouTube原本準拠。時間・媒体文脈以外のオリジナル文章は追加しない。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","89","レビュー中","メッセージ","見逃し配信確認","IG_30_参加者向け面談案内","IG-ATT-C09（締切前）","セミナー申込済み・面談未予約","同日20:00","LINE","テキスト＋ボタン","ATT-C09（締切前）","","【LINEメッセージ 1／text】
あと数時間で、今回の参加者向け案内を終了しますね⏰

考え続けるより、一度話して方向を明確にしたい方はこちらです👇

────────────

【LINEメッセージ 2／button】
{
  ""alt_text"": ""【個別】ロードマップ作成会・まもなく受付終了"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIひとり起業ロードマップ作成会"",
  ""text"": ""今回の案内はまもなく終了"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""日程を見て予約する"",
      ""uri"": ""https://utage-system.com/event/DkY6Co3mN1oB/register"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","ロードマップ作成会を予約する","[ロードマップ作成会予約URL｜予約完了ACT-RM-BOOK]","","","roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","未予約→次メッセージ","YouTube原文をそのまま転用。受付は当日23:59で実際に閉じる。","","","本文→CTA","72時間の見逃し配信を希望しますか？","YouTube原本準拠。時間以外のオリジナル文章は追加しない。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","90","レビュー中","メッセージ","見逃し配信確認","IG_30_参加者向け面談案内","IG-ATT-C10（最終）","セミナー申込済み・面談未予約","同日23:00","LINE","テキスト＋ボタン","ATT-C10（最終）","","【LINEメッセージ 1／text】
これで最後です🔥

AIひとり起業ロードマップ作成会 の受付をまもなく終了します。参加したい方は、今のうちに予約を完了してくださいね(^^)","ロードマップ作成会を予約する","[ロードマップ作成会予約URL｜予約完了ACT-RM-BOOK]","","","roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","23:59締切→翌朝06:00 VSL","YouTube原文をそのまま転用。受付は当日23:59で実際に閉じる。","","","本文→CTA","72時間の見逃し配信・最終確認","YouTube原本準拠。時間以外のオリジナル文章は追加しない。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","91","レビュー中","メッセージ","VSL未視聴","IG_40_VSL_未開封","erP64nKaKQfs","72時間VSL開始済み・VSL状態該当","登録から0日後 10:00","LINE","画像＋テキスト＋ボタン（画像: 10_VSL_見逃し配信.png）","","","【LINEメッセージ 1／text】
セミナー録画をご案内した方へ、
特別にセミナー録画（VSL）を【3日間限定】で公開いたします！🎥✨

🚨 公開終了：[VSL終了日時]

▼期間が過ぎると見られなくなりますので、
こちらから今すぐチェックしてくださいね👇😊
[VSLURL]","3日限定動画を見る","[VSLURL｜視聴開始ACT-VSL-START（YouTube action複製）]","","","vsl_main_started / vsl_main_completed / roadmap_page_clicked_unbooked / offer_consult_48h_active / roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","視聴開始→VSL途中／未視聴→継続／VSL初回開始から72時間→ACT-VSL-EXPIRE","吉本さん原案 VSL-U01 の文章・絵文字を使用。配信時刻・分岐・変数は確定済みInstagram設計を優先。","https://drive.usercontent.google.com/download?id=1yzVOowf9tGuaAintrOgi6rdIDqiE9tSt&export=view&confirm=t","=IF(U103="""","""",IMAGE(U103))","本文直前（画像→本文→CTA）","セミナー不参加者へ3日間限定の録画公開","未申込・日程不可ルートでのみ使用可。画像内の「セミナー不参加者へ」が申込済み・参加不明の読者には不正確になるため、申込済みルートでは使用しない。共通シナリオで入口別に分離できない場合は送信画像に設定せず、原本保管とする。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","92","レビュー中","メッセージ","VSL未視聴","IG_40_VSL_未開封","t0CViMJ6jbZk","72時間VSL開始済み・VSL状態該当","登録から0日後 13:00","LINE","テキスト＋ボタン","","","【LINEメッセージ 1／text】
お届けしたセミナー録画では、
「AIを自分の仕事やこれからのキャリアにどう活かすか？」
という全体の流れを、分かりやすく整理しています💡🔰

これからの一歩が見えてくる内容ですので、
ぜひご覧くださいね👇😊
[VSLURL]","動画を開く","[VSLURL｜視聴開始ACT-VSL-START（YouTube action複製）]","","","vsl_main_started / vsl_main_completed / roadmap_page_clicked_unbooked / offer_consult_48h_active / roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","視聴開始→VSL途中／未視聴→継続／VSL初回開始から72時間→ACT-VSL-EXPIRE","吉本さん原案 VSL-U02 の文章・絵文字を使用。配信時刻・分岐・変数は確定済みInstagram設計を優先。","","","本文直前（画像→本文→CTA）","","吉本さん原案 VSL-U02 を基礎。文章・絵文字を優先し、配信時刻・分岐・変数だけ現行確定ルールへ合わせる。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","93","レビュー中","メッセージ","VSL未視聴","IG_40_VSL_未開封","WrAkXMAcgVcn","72時間VSL開始済み・VSL状態該当","登録から0日後 18:00","LINE","テキスト＋ボタン","","","【LINEメッセージ 1／text】
%line_name%さん、セミナー録画（VSL）は
もうご覧いただけましたでしょうか？😊🌱

まだ開いていない場合は、後でスムーズに見られるよう、
まずは「動画が再生できるか」だけでも
確認しておうと安心です👇🎥
[VSLURL]","視聴ページを確認する","[VSLURL｜視聴開始ACT-VSL-START（YouTube action複製）]","","","vsl_main_started / vsl_main_completed / roadmap_page_clicked_unbooked / offer_consult_48h_active / roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","視聴開始→VSL途中／未視聴→継続／VSL初回開始から72時間→ACT-VSL-EXPIRE","吉本さん原案 VSL-U03 の文章・絵文字を使用。配信時刻・分岐・変数は確定済みInstagram設計を優先。","","","本文直前（画像→本文→CTA）","","吉本さん原案 VSL-U03 を基礎。文章・絵文字を優先し、配信時刻・分岐・変数だけ現行確定ルールへ合わせる。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","94","レビュー中","メッセージ","VSL未視聴","IG_40_VSL_未開封","mbbRaBAoA64G","72時間VSL開始済み・VSL状態該当","登録から0日後 21:00","LINE","テキスト＋ボタン","","","【LINEメッセージ 1／text】
今回のセミナーのアーカイブは
あと数時間で見られなくなっちゃいます…！😢⏰
━━━━━━━━━━━━━━━━━━━━

これまで500人以上が参加してくれた
”超有料級のセミナー”がこちら！👇✨

━━━━━━━━━━━━━
🌟 2026年最新版 🌟
AI×ひとり起業攻略法
━━━━━━━━━━━━━

ありがたいことに、すでに多くの方から

「AIを学んだけど成果が出ない理由がすっきり解決した！」✨
「これまでYouTubeで学んできたけど、自分にあったAIの活かし方がようやくわかった！」💡
「今の私が次にやるべきアクションが明確になりました！」🚀

などなど、たくさんの嬉しいお声をいただいています！🥰

こちらの限定アーカイブですが、
あと数時間で終了となります…！💦

この時間を過ぎてしまうと
本当に見られなくなってしまいますので、
ぜひ今のうちにチェックしておいてくださいね！👀✨

アーカイブの視聴はこちらから！
↓↓↓","公開終了前に見る","[VSLURL｜視聴開始ACT-VSL-START（YouTube action複製）]","","","vsl_main_started / vsl_main_completed / roadmap_page_clicked_unbooked / offer_consult_48h_active / roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","視聴開始→VSL途中／未視聴→継続／VSL初回開始から72時間→ACT-VSL-EXPIRE","吉本さん原案 VSL-U04 の文章・絵文字を使用。配信時刻・分岐・変数は確定済みInstagram設計を優先。","","","本文直前（画像→本文→CTA）","","吉本さん原案 VSL-U04 を基礎。文章・絵文字を優先し、配信時刻・分岐・変数だけ現行確定ルールへ合わせる。 実績・感想表現は公開前に根拠確認。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","95","レビュー中","メッセージ","VSL未視聴","IG_40_VSL_未開封","lhRYYqfY3Z65","72時間VSL開始済み・VSL状態該当","登録から1日後 09:00","LINE","テキスト","","","【LINEメッセージ 1／text】
残り２日です。😊

公開期間中に、AIエージェントで事業を形にする全体の流れをご確認ください。✨","","[VSLURL｜視聴開始ACT-VSL-START（YouTube action複製）]","","","vsl_main_started / vsl_main_completed / roadmap_page_clicked_unbooked / offer_consult_48h_active / roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","視聴開始→VSL途中／未視聴→継続／VSL初回開始から72時間→ACT-VSL-EXPIRE","既存3日VSLの期限案内。事実未確認の「今回だけ」は使用しない。","","","本文直前（画像→本文→CTA）","","公開期限が実設定と一致することを確認して配信する。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","96","レビュー中","メッセージ","VSL未視聴","IG_40_VSL_未開封","40JbjOH3V041","72時間VSL開始済み・VSL状態該当","登録から1日後 13:00","LINE","テキスト＋ボタン","","","【LINEメッセージ 1／text】
明日で完全終了です👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【動画】期間限定・無料公開のご案内"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""LINE友だち限定 プレミアム無料動画"",
  ""text"": ""無料公開は登録から3日間・スマホ視聴OK"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""動画を見る"",
      ""uri"": ""[VSLURL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","動画を見る","[VSLURL｜視聴開始ACT-VSL-START（YouTube action複製）]","","","vsl_main_started / vsl_main_completed / roadmap_page_clicked_unbooked / offer_consult_48h_active / roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","視聴開始→VSL途中／未視聴→継続／VSL初回開始から72時間→ACT-VSL-EXPIRE","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","97","レビュー中","メッセージ","VSL未視聴","IG_40_VSL_未開封","pl8XyFNAsg3R","72時間VSL開始済み・VSL状態該当","登録から1日後 18:00","LINE","テキスト","","","【LINEメッセージ 1／text】
%line_name%さん、公開期間は明日までです。⏰

視聴後特典で、AIひとり起業ロードマップ作成会が存在します。まずは内容を見て、自分に必要か判断してください。🔥","","[VSLURL｜視聴開始ACT-VSL-START（YouTube action複製）]","","","vsl_main_started / vsl_main_completed / roadmap_page_clicked_unbooked / offer_consult_48h_active / roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","視聴開始→VSL途中／未視聴→継続／VSL初回開始から72時間→ACT-VSL-EXPIRE","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Instagram_10大特典","REVIEW_Instagram10大特典_20260810","98","レビュー中","メッセージ","VSL未視聴","IG_40_VSL_未開封","eLjR3vW1Po0s","72時間VSL開始済み・VSL状態該当","登録から1日後 21:00","LINE","テキスト＋ボタン","","","【LINEメッセージ 1／text】
今日のうちに見始めておくと、明日は必要な箇所を見直す時間に使えます。😊


【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【動画】期間限定・無料公開のご案内"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""LINE友だち限定 プレミアム無料動画"",
  ""text"": ""無料公開は登録から3日間・スマホ視聴OK"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""動画を見る"",
      ""uri"": ""[VSLURL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","動画を見る","[VSLURL｜視聴開始ACT-VSL-START（YouTube action複製）]","","","vsl_main_started / vsl_main_completed / roadmap_page_clicked_unbooked / offer_consult_48h_active / roadmap_booked / sales_in_progress / sales_next_meeting / meeting_completed / sales_won / sales_stop","視聴開始→VSL途中／未視聴→継続／VSL初回開始から72時間→ACT-VSL-EXPIRE","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
