"ファネル","承認元シート","No.","レビュー状態","行種別","フェーズ","シナリオ名","管理ID","対象・入口条件","配信タイミング","媒体","推奨形式","管理名称","件名","本文（全文・編集可）","CTA文言","CTA URL／変数","付与ラベル","解除ラベル","停止・除外条件","終了条件／次シナリオ","実装メモ","画像URL（YouTube原本）","画像プレビュー（セル内）","UTAGE挿入位置","画像内テキスト","使用指示・注意"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","45","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","RokpcnZILyfj","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 4日前20:00（未経過時のみ）","LINE","テキスト＋ボタン","SEM-A07（開催4日前20:00）","","【LINEメッセージ 1／text】

仕事の悩みってほとんどが人間関係だといわれています。

でも、AIエージェントを使えば不要な人間関係に悩まされず、自分らしい働き方を手に入れることができます📣

AIでひとり起業攻略法
開催日時は申込ページでご確認ください


【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第2日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","46","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","yfZhr4eBiYca","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 3日前10:00（未経過時のみ）","LINE","テキスト＋ボタン","SEM-B01（開催3日前10:00）","","【LINEメッセージ 1／text】

あなたは指示するだけ。手を動かすのはAIエージェント。
実際にどう働いているのかをZoomライブでお見せします。🙌

開催日時は申込ページでご確認ください

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第2日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","47","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","DDbLkDS5Bs2y","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 3日前20:00（未経過時のみ）","LINE","テキスト＋ボタン","SEM-B02（開催3日前20:00）","","【LINEメッセージ 1／text】
「自分には売れるものがない」そんな方でも問題ありません。AIエージェントが考えてくれるし、作ってもくれます。😌

「え？どういうこと？」って思われるかもしれませんが、セミナーにお越しいただければ納得できます。👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第2日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","48","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","chBZyUC5u0cb","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 2日前10:00（未経過時のみ）","LINE","テキスト＋ボタン","SEM-B03（開催2日前10:00）","","【LINEメッセージ 1／text】

こんな方に向いています。😊
・AIを仕事や副業につなげたい
・自分の商品を作りたい
・発信しても何を売ればいいか分からない
・一人で回せる仕組みを作りたい🔥

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第2日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","https://drive.usercontent.google.com/download?id=1TfZL9mHXInWc6LCLOoJNmpwH6znqJLcZ&export=view&confirm=t","=IF(U60="""","""",IMAGE(U60))","本文直前（画像→本文→CTA）","セミナー第2回案内","吉本さんDrive原案 META_SEMINAR_04-seminar-second-session.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","49","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","bPqbxIX4OVHi","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 2日前20:00（未経過時のみ）","LINE","テキスト＋ボタン","SEM-B04（開催2日前20:00）","","【LINEメッセージ 1／text】
社長、営業マン、経理担当者、マーケティング担当者💡

雇わなくてもAIエージェントがあなたの手と足になって働いてくれます。AIエージェントを使って会社を作る方法を学びましょう。📣

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第2日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","50","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","RSqeGyYE2rfk","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 前日09:00","LINE","テキスト＋ボタン","SEM-B05（開催前日09:00）","","【LINEメッセージ 1／text】

AIでひとり起業攻略法
開催日時は申込ページでご確認ください

申込は名前とメールアドレスの2項目で完了します。✨

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第2日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","51","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","3343Rx0CqrIS","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 前日15:00","LINE","テキスト＋ボタン","SEM-B06（開催前日15:00）","","【LINEメッセージ 1／text】
AIを使えば、作業時間は短くなり、外注費も雇用も必要なくなります。🚀

ただし、AIエージェントを適切に組織化して運用するテクニックが必要です。明日は、その設計部分を中心にお話しします。👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第2日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","52","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","24HUpDar6IB0","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 前日21:00","LINE","テキスト＋ボタン","SEM-B07（開催前日21:00）","","【LINEメッセージ 1／text】
%line_name%さん、どこか予定は空けられそうですか？😊

セミナーはライブなので、その場で質問も可能です。参加する場合は、今のうちに登録を済ませてください。🔥

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第2日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","53","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","WvjKarVV5Oh3","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 当日09:00","LINE","テキスト＋ボタン","SEM-B08（開催当日09:00）","","【LINEメッセージ 1／text】

AIでひとり起業攻略法
開催日時は申込ページでご確認ください

AIを自分の事業へつなぐ道筋を、今日のセミナーですべてお伝えします。📣

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第2日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","https://drive.usercontent.google.com/download?id=1yrLlzX5f_0dyNEwmmawSqjPnFl55cQtN&export=view&confirm=t","=IF(U65="""","""",IMAGE(U65))","本文直前（画像→本文→CTA）","セミナー本日開催","吉本さんDrive原案 META_SEMINAR_03-seminar-today.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","54","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","uFvnt0A4Njsx","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 開始3時間前","LINE","テキスト＋ボタン","SEM-B09（開始3時間前）","","【LINEメッセージ 1／text】


まだ申込は間に合います。名前とメールアドレスを入力すると、参加用Zoom URLが届きます。👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第2日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","55","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","Dq5k8JrM1aww","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 開始30分前","LINE","テキスト＋ボタン","SEM-B10（開始30分前）","","【LINEメッセージ 1／text】


今日ここで、AIの情報収集から「自分の事業を作る側」へ進みたい方はご参加ください。🎥

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第2日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","次の第2日程案内","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","56","レビュー中","メッセージ","セミナー募集","META_SEM_10_セミナー募集_第2日程","c4DE7dl6EP7m","セミナー未申込・日程不可未選択・面談未予約","Meta第2日程 開始10分前","LINE","テキスト＋ボタン","SEM-B11（開始10分前）","","【LINEメッセージ 1／text】
セミナーご参加を
迷っていた方は、こちらが最後のご案内です。👇

【LINEメッセージ 2／button】
{
  ""seq"": 1,
  ""type"": ""button"",
  ""alt_text"": ""【無料セミナー】AIでひとり起業攻略法"",
  ""react_type"": ""free"",
  ""react_press_again_text"": null,
  ""thumbnail_image_url"": null,
  ""title"": ""AIでひとり起業攻略法"",
  ""text"": ""Zoomライブ・最新日程は申込ページへ"",
  ""actions"": [
    {
      ""type"": ""url"",
      ""label"": ""セミナーに申し込む"",
      ""uri"": ""[Meta第2日程申込URL]"",
      ""add_label_id"": null,
      ""del_label_id"": null
    }
  ]
}","セミナーに申し込む","[Meta第2日程申込URL｜ACT-SEM-PAGE]","","","seminar_page_clicked_unregistered / seminar_main_registered / seminar_date_unavailable / offer_vsl_active / roadmap_booked / sales_in_progress / meeting_completed / sales_won / sales_stop","META_SEM_29_第2日程終了未申込","第1日程終了後に開始。第2日程開始まで。未経過の配信だけ実行。","https://drive.usercontent.google.com/download?id=1ExnPbEFrCOaYOdqHC0SC9KGVSzmedlQm&export=view&confirm=t","=IF(U68="""","""",IMAGE(U68))","本文直前（画像→本文→CTA）","セミナー最終案内","吉本さんDrive原案 META_SEMINAR_05-seminar-final-day.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","57","レビュー中","メッセージ","セミナー申込後","META_SEM_20_09 申込者LINE（k6x新規）","fhJhNIy50WL7","セミナー申込済み","登録直後","LINE","テキスト","REG-L01（申込直後・参加URL）","","【LINEメッセージ 1／text】
%line_name%さん、お申し込みありがとうございます。😊

AIでひとり起業攻略法
日時：%event_schedule%
形式：Zoomライブセミナー
参加URL：[ZoomURL]

当日は開始数分前からお入りください。🙌","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","https://drive.usercontent.google.com/download?id=1VjHp1HnL3vcKWdFwd6fIEmCPHDhyaCFu&export=view&confirm=t","=IF(U69="""","""",IMAGE(U69))","本文直前（画像→本文→CTA）","金子さん向け申込完了案内","吉本さんDrive原案 META_SEMINAR_19_金子さん_申込完了.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","58","レビュー中","メッセージ","セミナー申込後","META_SEM_20_09 申込者LINE（k6x新規）","QUYj2IR2g1p8","セミナー申込済み","イベント7日前 10:00","LINE","テキスト","REG-L02（D-7）","","【LINEメッセージ 1／text】
開催1週間前になりました。⏰

AIエージェントで会社経営する方法を楽しみにしていてください。
そして、カレンダーに予定が入っているかご確認ください。😊

[ZoomURL]","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","59","レビュー中","メッセージ","セミナー申込後","META_SEM_20_09 申込者LINE（k6x新規）","2ciSNpYtRfnb","セミナー申込済み","イベント3日前 10:05","LINE","テキスト","REG-L03（D-3）","","【LINEメッセージ 1／text】
あと3日です。⏰

当日は、準備不要です。😊
AIエージェントで組織を作ることで、仕事における人間関係の悩みから解放されます。楽しみにしていてください。","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","60","レビュー中","メッセージ","セミナー申込後","META_SEM_20_09 申込者LINE（k6x新規）","DIEmmzPsfmrf","セミナー申込済み","イベント1日前 19:00","LINE","テキスト","REG-L04（D-1・明日開催）","","【LINEメッセージ 1／text】
いよいよ明日です🎉

AIでひとり起業攻略法
%event_schedule%

参加URL：[ZoomURL]
お会いできるのを楽しみにしています。😊","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","61","レビュー中","メッセージ","セミナー申込後","META_SEM_20_09 申込者LINE（k6x新規）","MwJOVPgE3BV4","セミナー申込済み","イベント当日 09:05","LINE","テキスト","REG-L05（当日09:00）","","【LINEメッセージ 1／text】
%line_name%さん、おはようございます。
本日開催です。🎉

開始時刻になりましたら、こちらからZoomへお入りください。
[ZoomURL]

落ち着いて参加できる場所と、メモをご用意ください。😊","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","62","レビュー中","メッセージ","セミナー申込後","META_SEM_20_09 申込者LINE（k6x新規）","HA5p8YbgmKae","セミナー申込済み","イベント3時間5分前","LINE","テキスト","REG-L06（開始3時間前）","","【LINEメッセージ 1／text】
開始まであと3時間です。⏰
AIを使った自分らしい働き方を身につけましょう！

%event_schedule%
Zoom：[ZoomURL]

参加URLを今のうちに開けるか確認しておくと安心です。😊","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","63","レビュー中","メッセージ","セミナー申込後","META_SEM_20_09 申込者LINE（k6x新規）","2bUCN2biSqlZ","セミナー申込済み","イベント35分前","LINE","テキスト","REG-L07（開始30分前）","","【LINEメッセージ 1／text】
あと30分で開始します。⏰

こちらのZoomからご参加ください。
[ZoomURL]

開始5分前を目安にお入りください。🙌","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","64","レビュー中","メッセージ","セミナー申込後","META_SEM_20_09 申込者LINE（k6x新規）","itk1TAwfH0hB","セミナー申込済み","イベント当日 20:00","LINE","テキスト","REG-L08（開始時刻）","","【LINEメッセージ 1／text】
ただいま開始しました。📣

まだ間に合います。こちらからZoomへお入りください。
[ZoomURL]","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","https://drive.usercontent.google.com/download?id=1tBMYqNwTv8OeKvfo4V_1H--VEujTmVfm&export=view&confirm=t","=IF(U76="""","""",IMAGE(U76))","本文直前（画像→本文→CTA）","金子さん向け本日ライブ案内","吉本さんDrive原案 META_SEMINAR_18_金子さん_本日ライブ.png を原寸・無加工で使用。本文・絵文字・分岐・配信時刻は承認済み行を維持する。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","65","レビュー中","メッセージ","セミナー申込後","META_SEM_20_10 申込者メール（k6x新規）","Iadok2cdRNFH","セミナー申込済み","登録直後","メール","テキスト","REG-M01（申込直後メール）","【申込完了】AIでひとり起業攻略法の参加URL","%line_name%さん😊

すやです。
AIでひとり起業攻略法 へお申し込みいただき、ありがとうございます。

【開催日時】%event_schedule%
【形式】Zoomライブセミナー
【参加URL】[ZoomURL]

当日は開始３分前を目安にZoomへお入りください。AIを使って自分に合う事業テーマを見つけ、商品づくり・集客・販売までをどうつなぐか、全体像をお伝えします。

このメールは当日まで保存してください。

すや

配信停止をご希望の方はこちら：%cancel%","","","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","YouTube原文・絵文字・パネル構成を転用。URLと日時だけ媒体変数へ差し替える。","","","本文直前（画像→本文→CTA）","","YouTube原文をそのまま使用。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","66","レビュー中","メッセージ","セミナー申込後","META_SEM_20_10 申込者メール（k6x新規）","META-REG-M-D7-NEW","セミナー申込済み","イベント7日前 08:00","メール","テキスト","REG-M02（7日前メール）","開催1週間前｜[セミナー名]","%line_name%さん

すやです😊
セミナー開催の【1週間前】となりました！🗓️

「うっかり忘れていた！」とならないように、
カレンダーへのご登録や、参加用URLの保存が
お済みか、今一度ご確認くださいね😊👇

━━━━━━━━━━━━━━━━━━━━
【日時】%event_schedule%
【参加URL】[ZoomURL]
━━━━━━━━━━━━━━━━━━━━

配信停止をご希望の方はこちら：%cancel%","参加情報を確認する","[ZoomURL]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","吉本さん原案 REG-L02 の文章・絵文字をメール形式へ転用。配信時刻・分岐・変数は確定済みMetaセミナー直行設計を優先。","","","本文直前（画像→本文→CTA）","","吉本さん原案 REG-L02 を基礎。本文・絵文字は維持し、メールに必要な宛名・参加情報・配信停止だけ既存メール形式で補う。"
"Meta広告_セミナー直行","REVIEW_METAセミナー直行_20260810","67","レビュー中","メッセージ","セミナー申込後","META_SEM_20_10 申込者メール（k6x新規）","META-REG-M-D3-NEW","セミナー申込済み","イベント3日前 08:00","メール","テキスト","REG-M03（3日前メール）","開催3日前｜[セミナー名]","%line_name%さん

すやです😊
セミナー開催まで【あと3日】です！⏰✨

お早めにお申し込みいただいた方にのみ、
よりセミナーを充実した時間にする方法をお伝えします㊙️

以下の3点を参加前に整理しておくのがオススメです！
・今の仕事でのお悩み
・自分の得意なこと
・AIでやってみたいこと

というのも、セミナー時は常に質疑応答を受け付けております。☺️
特に最後には長い時間確保し、壁打ちの時間を用意しているので、
少しだけ質問や解消したい事を考えておくと、
私が全てお答えいたします🚀🔥

楽しみにしていてください😊

━━━━━━━━━━━━━━━━━━━━
【日時】%event_schedule%
【参加URL】[ZoomURL]
━━━━━━━━━━━━━━━━━━━━

配信停止をご希望の方はこちら：%cancel%","参加URLを確認する","[ZoomURL]","","","面談予約済／商談中／成約／営業停止は除外","次メッセージまたは状態分岐","吉本さん原案 REG-L03 の文章・絵文字をメール形式へ転用。配信時刻・分岐・変数は確定済みMetaセミナー直行設計を優先。","","","本文直前（画像→本文→CTA）","","吉本さん原案 REG-L03 を基礎。本文・絵文字は維持し、メールに必要な宛名・参加情報・配信停止だけ既存メール形式で補う。"
